postURL,isVideo,date_posted,timestamp,likeCount,commentCount,image_url,captions,videoURL
https://www.instagram.com/p/CEVygXkpA8z,True,26/08/2020 10:47:01,1598419021,2256793,30079,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/118542260_434231694160133_5615850203351512343_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=En6ek0ZqqOAAX-S29Ay&tp=1&oh=a24e63f4ea0997b09e805db48f60393c&oe=5FC699B5,"Modhera’s iconic Sun Temple looks splendid on a rainy day 🌧 ...

Have a look.",https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/118220789_193702738817681_7560031984948481893_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=105&_nc_ohc=PRXKFXzMMMIAX_zd5ct&vs=17900282254548825_505220649&_nc_vs=HBksFQAYJEdQWG5Dd2VSY3ZEdUs3QUFBR1VQY2hrSm9lcG9ia1lMQUFBRhUAAsgBABUAGCRHQ2FNRHdldmNQMFE4cEVEQUZZZ18xTGI3TUJPYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmsuen8caNzD8VAigCQzMsF0BLzMzMzMzNGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FC70C12&oh=cd3ea91b91c5162e52c40e7682ac2e18
https://www.instagram.com/p/CEONMDnpjAo,True,23/08/2020 12:07:37,1598164657,1979856,43085,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/117632039_199481924873993_6948992366275499180_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=L0d2YRG2c9UAX-dJSUU&tp=1&oh=a53315a8752df4e7a3b665b6a5227271&oe=5FC6D1B3,"भोर भयो, बिन शोर, 
मन मोर, भयो विभोर, 
रग-रग है रंगा, नीला भूरा श्याम सुहाना, 
मनमोहक, मोर निराला। 

रंग है, पर राग नहीं, 
विराग का विश्वास यही, 
न चाह, न वाह, न आह, 
गूँजे घर-घर आज भी गान, 
जिये तो मुरली के साथ
जाये तो मुरलीधर के ताज।

जीवात्मा ही शिवात्मा, 
अंतर्मन की अनंत धारा 
मन मंदिर में उजियारा सारा, 
बिन वाद-विवाद, संवाद
बिन सुर-स्वर, संदेश
मोर चहकता मौन महकता।",https://scontent-lga3-1.cdninstagram.com/v/t50.16885-16/10000000_339628687216258_5682888132940211608_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Rbcl9ChRAx4AX-XjaWd&vs=17894200687595927_2376109401&_nc_vs=HBksFQAYJEdJQ1dtQUNDemtIMzR6UUJBSmdsTDg2bHJOMU9idlZCQUFBRhUAAsgBABUAGCRHRGxTQ3dmQVdVSzZuNlVBQUhBamJ1aUZCYUVNYnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACauor%2B6x6vJPxUCKAJDMywXQFrxBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&oe=5FC6BAB3&oh=efa035e016551a16de664bcd81a0600b
https://www.instagram.com/p/CD5v8B8lthi,False,15/08/2020 13:25:15,1597478115,5032148,66709,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.0.1439.1439a/s640x640/117630478_395074658145374_4454011708597431844_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=BGgJrb6ITREAX-Qft7a&tp=1&oh=88f3278b3885aca34553d882ed81080b&oe=5FEED38C,Happy Independence Day!,
https://www.instagram.com/p/CDlsZm0lA9e,False,07/08/2020 18:29:32,1596805172,3100348,42109,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c237.0.965.965a/s640x640/116868644_689859328235382_8220578381517540560_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=IjJLI_IhmGYAX_VF32w&tp=1&oh=27f98844b2f98ad5da184a62549c0d7f&oe=5FEE4B9A,"भारत की आस्था में राम हैं, आदर्शों में राम हैं।

भारत की दिव्यता में राम हैं, दर्शन में राम हैं।

राम भारत की ‘अनेकता में एकता’ के सूत्र हैं।",
https://www.instagram.com/p/CDjMCNEF0yu,False,06/08/2020 19:08:14,1596721094,4307351,46696,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.22.1324.1324a/s640x640/117287034_4090617261012712_110165981223423701_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=PyxbX6l65zUAX84Jsgh&tp=1&oh=e26d2f933d6abf7a9a2a0720098cba24&oe=5FECD7EC,Prayed at the sacred Hanumangarhi in Ayodhya and sought Lord Hanuman's blessings.,
https://www.instagram.com/p/CDgmi-Fls1g,False,05/08/2020 19:02:10,1596634330,6289830,138780,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/c0.140.1120.1120a/s640x640/116793144_654599655413848_8459964598937908055_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=djM8XjroQl4AX9JGY1i&tp=1&oh=4bd5e44215757a9a73a58724551de868&oe=5FEF4A3C,"A special moment for all Indians! 

At the Bhoomi Pujan of the Shree Ram Janmabhoomi Mandir in Ayodhya.",
https://www.instagram.com/p/CDOgJLJlcfV,True,29/07/2020 18:20:39,1596027039,3212302,65053,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/e35/115918423_762128957932031_2088437494278512310_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=8fOv22zsUnQAX8vNRaY&tp=1&oh=e002e3943c611110e6198ae10d288bbc&oe=5FC713E0,स्वागतम्! #RafaleInIndia,https://scontent-lga3-1.cdninstagram.com/v/t50.2886-16/115834052_629486557973048_7268875596894734379_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=cXIKps_6hWIAX9Q9rQf&vs=17891536465594733_3889582040&_nc_vs=HBksFQAYJEdNUjg1d1k0eXEzQ2d6d0NBQ3VJYXQzWE9fQmtia1lMQUFBRhUAAsgBABUAGCRHRWlmNmdiSFpROWZteFFCQUtPOUJJQWdOU0lmYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm2tL9wr2QyD8VAigCQzMsF0A77tkWhysCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&oe=5FC70CA4&oh=867e902ae160b4d3b369d82f827978f2
https://www.instagram.com/p/CCNz_EeFHpI,False,04/07/2020 15:22:38,1593856358,4365098,72854,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/106273085_1171798256510142_1449870299581831801_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=_qT3UYYEmdsAX8tmsDU&tp=1&oh=fe9ec4e71c5680887e6bb7664a99b3d2&oe=5FECD24F,"Performed Sindhu Puja in Nimu yesterday. 

Prayed for the peace, progress and prosperity of our nation.",
https://www.instagram.com/p/CCKuAT1lQVJ,False,03/07/2020 10:32:40,1593752560,4497968,54555,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/sh0.08/e35/s640x640/106470626_683362015839983_8411456334679807048_n.jpg?_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_ohc=Zw7mPu8YTj8AX_HGmbN&tp=1&oh=396f9a163191c2029c8e3a13c7220a3d&oe=5FEEE4CA,Interacting with our brave armed forces personnel at Nimu.,
https://www.instagram.com/p/B9yMyMlFSWG,True,16/03/2020 11:58:28,1584340108,1385955,23888,https://instagram.fudr1-1.fna.fbcdn.net/v/t51.2885-15/e35/89923850_495518224453446_4468435211935533439_n.jpg?_nc_ht=instagram.fudr1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=M0PIjcJI9O0AX9s0bDp&tp=1&oh=3f3c1e9c514cea2548f5b6faf14d83e7&oe=5FC710C2,,https://instagram.flhe7-1.fna.fbcdn.net/v/t50.16885-16/10000000_900361990403123_7134272075005851252_n.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ19wcm9ncmVzc2l2ZV91cmxnZW4ucHJvZHVjdF90eXBlLmlndHZcIl0ifQ&_nc_ht=instagram.flhe7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=85ApwiOYD7QAX-aatpd&oe=5FC6D90E&oh=ea53c36cfba007ebb9bef79b8fcc406e
https://www.instagram.com/p/B9y-38qlWYK,True,16/03/2020 19:13:56,1584366236,761374,19409,https://instagram.fudr1-1.fna.fbcdn.net/v/t51.2885-15/e35/89829492_198174501515273_4206485659815646340_n.jpg?_nc_ht=instagram.fudr1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=d1eqCqOfjgoAX8vake-&tp=1&oh=01c51088ed99d51002e4875b7d5b5b14&oe=5FC6C922,Here are some of India’s efforts towards combatting the menace of COVID-19 Novel Coronavirus.,https://instagram.fbkk2-8.fna.fbcdn.net/v/t50.16885-16/89913237_1444878305671956_1242720305487078038_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjY0MC5pZ3R2LmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbkk2-8.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ZVZ4ol-F-2kAX8J1W9w&vs=17915375026400220_558435417&_nc_vs=HBksFQAYJEdKWDNXd1VVT3lmeUd5SUZBSmJpdUp1SUJ6OFJidlZCQUFBRhUAAsgBABUAGCRHRkZhUVFVSDg0UnFkX01CQU9TMjNXLU1DZ0p6YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa44d%2Fzh%2FzSPxUCKAJDMywXQGvkQYk3S8cYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&_nc_rid=3f25c7adad&oe=5FC6BC4B&oh=7d8e537c4451667e37fe3a017f226fc1
https://www.instagram.com/p/CFjySQ4J36V,True,25/09/2020 17:45:43,1601036143,828032,33632,https://instagram.fudr1-1.fna.fbcdn.net/v/t51.2885-15/e35/120127744_776775893162911_6019448222094651491_n.jpg?_nc_ht=instagram.fudr1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=KoTUaTI1UZgAX-KgVbh&tp=1&oh=9d5127581535299d55d351b10e23c32c&oe=5FC73CC9,,https://scontent-cgk1-1.cdninstagram.com/v/t50.16885-16/10000000_996712077436394_8493847370812437339_n.mp4?_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pb_s4FQi__IAX_0pd41&oe=5FC69597&oh=a7d0b6ce7e518adca2196a1c0d0f2840
https://www.instagram.com/p/B-hrZ0gFXZl,True,03/04/2020 22:30:47,1585933247,869350,15994,https://instagram.fudr1-1.fna.fbcdn.net/v/t51.2885-15/e35/91769764_542096616704932_2918978710897362131_n.jpg?_nc_ht=instagram.fudr1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=gx_LfHsOpFcAX_ptH6z&tp=1&oh=a1c8b44c5803c18162019f0eb123edfc&oe=5FC6A4F6,,https://instagram.famm7-1.fna.fbcdn.net/v/t50.16885-16/10000000_533257387618143_530328078791382896_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=instagram.famm7-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Tktet83cO04AX-EFBMw&vs=17868753544685534_1158740679&_nc_vs=HBksFQAYJEdJQ1dtQUJmcnltcC11UUJBSENYeHU2VEdsd0hidlZCQUFBRhUAAsgBABUAGCRHSUNXbUFETkxGbndwNFlBQUpydjA1OHh3ODA1YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACa8waWApOK9PxUCKAJDMywXQIZeZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&oe=5FC729B9&oh=5733865e653facfd3d9a578c685ba1d4
https://www.instagram.com/p/CBQQOddlcUj,False,10/06/2020 17:36:30,1591790790,3373282,43256,https://instagram.fmnl7-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c87.0.896.896a/s640x640/103447098_1409128989297189_8322069147905401396_n.jpg?_nc_ht=instagram.fmnl7-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=oCHCA43ki6kAX86xscL&tp=1&oh=a41ce434f29c2f742445ecd67d638af1&oe=5FEDAA76,"Two very good news:

Population of the majestic Asiatic Lion, living in Gujarat’s Gir Forest, is up by almost 29%. Geographically, distribution area is up by 36%.",
https://www.instagram.com/p/CAfwIcGFD2V,False,22/05/2020 21:32:31,1590163351,3405287,283306,https://instagram.fmnl7-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/c20.0.1196.1196a/s640x640/100958690_252946642448855_7844408933069051556_n.jpg?_nc_ht=instagram.fmnl7-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=fXeKQwxQ8mEAX-hDTLy&tp=1&oh=70a2bb6c3c3af3e12845c6bd8ca1cdcc&oe=5FEF99F1,"Went to West Bengal and Odisha to review the situation in the wake of the super cyclone. Conducted aerial surveys and held review meetings with Chief Ministers Mamata Ji and Naveen Ji as well as other officials. 
The nation stands in solidarity with our sisters and brothers in West Bengal and Odisha. The Central Government assures all possible support as well as assistance towards the rehabilitation, restoration and reconstruction efforts.",
