postURL,isVideo,date_posted,timestamp,likeCount,commentCount,image_url,videoURL,captions
https://www.instagram.com/p/CFKen9Ljzcx,False,15/09/2020 21:52:27,1600186947,418,22,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/119241686_871689209904019_1391201119612727527_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=IpgQuPzsWw4AX-Le-Z_&tp=1&oh=7620831f4db487d0c0dbc9099e730065&oe=5FEE8693,,"Ever wondered what people are searching for online or interested to know what questions people frequently ask Google? We analyzed more than 20 billion keywords to find out! 💥

When it comes to the most frequently asked questions across the globe, the most commonly asked ones cover a huge range of topics:

❓What is my IP?
❓What time is it?
❓How to tie a tie?
❓Where am I?
❓How many weeks in a year?
❓How to screenshot on Mac?

Apart from some of the more obvious questions, we indeed found some unexpected results. Some may leave you guessing but others may see you googling the exact same thing to see the answer for yourself:

▶️ Why were cornflakes invented?
▶️ What does SMH mean?
▶️ How to make hand sanitizer?
▶️ How old is Danielle Cohn?
▶️ What is pansexual?
▶️ How did Cameron Boyce die?
▶️ How tall is Peppa Pig?

Another interesting query to note and one that is still trending from 2019 across all countries is ‘What is Keto diet’ - with over 280,000 searches globally. 

We also noticed a shift in behaviors as people moved away from weight watching to health and safety obsessing. 'What is Coronavirus?' is in the top list of questions, being asked in Google more than 300,000 times each month. 

#SEMrushData #SEMrushStats #SEMrushStudy #SEMrush #Google #Google2020 #keywords"
https://www.instagram.com/p/CFH3v1CDZbr,False,14/09/2020 21:34:15,1600099455,511,30,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/119467897_744787499403914_9124288089063828878_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Uvfxuzeb-dUAX--nQLT&tp=1&oh=9d12ae427047a7d4a2ad432c2c0eb4a5&oe=5FEDFD83,,"🔗 There is no getting away from the fact that backlinks remain one of Google's top three ranking factors, and that it is unlikely to change any time soon.

Essentially, backlinks should:
✅ Be editorially earned
✅ Come from topically relevant, authoritative websites
✅ Not have been paid for, or sponsored (including as a result of gifted products)

The right backlinks can help to supercharge your SEO strategy, and there are many ways that you can earn excellent links. But where do you start? Start with our list of ideas! 🔥

What are your favorite link building tactics? Share in comments👇

#SEO #SEOtips #SEOideas #SearchEngineOptimization #LinkBuilding #Backlinks #Google #Marketing #DigitalMarketing"
https://www.instagram.com/p/CFABdwEDI8m,False,11/09/2020 20:25:14,1599836114,541,11,https://instagram.fcoo1-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/119053459_919919818501457_2916660016398645334_n.jpg?_nc_ht=instagram.fcoo1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=0fA8n-80Vu4AX-AFmN0&tp=1&oh=afa0f6358a863a1b1329e43d0e719c2b&oe=5FED5D15,,"Have you ever heard of the cluster content strategy? 🤔 The idea is to identify 5-10 core topics for your blog, and then expand on them using different data sources. 

Topic clustering is an #SEO tactic that focuses on topics (as opposed to keywords) that:
▶️ Improve your website architecture;
▶️ Make it easier for Google to discover related content;
▶️ Boost your search engine visibility.

To recreate this model for your blog, you’ll need to publish:

🖊️ A ‘pillar’ page that covers a general topic, and usually targets a high-volume keyword (e.g. ‘SEO’); In our example, it is an overview of SEO that discusses Technical SEO, Local SEO, Google Algorithms, Best Practices, and Backlinks.

🖊️ Create content for ‘clusters’  that break down the individual subtopics on the pillar page (e.g. ‘What is local SEO’) and link those cluster pages back to the pillar page.

🖊️ Then follow the same logic to create secondary cluster pieces that cover different aspects of the cluster topic in more details (e.g. 'Best Local SEO tools')

Tip: Pillar pages tend to be more long-form, while clusters are often shorter, but the clusters include more details on a specific subtopic. Both pages can be useful to readers and can rank well. 

If one of your goals is to be an authority on a specific topic and everything related to it, pillar content and topic clusters are a great strategy. Pillar pages should be detailed, helpful, and provide evergreen information your readers need.

The organization behind the structure helps both readers and search engines see where your expertise lies, and the supporting content clusters can be helpful for E-A-T and YMYL. Pillar content and clusters are also often considered the foundational content every website needs to prove the brand is authoritative on a topic. 

#Content #SEO #ContentStrategy #SEOtips #ContentTips #ContentMarketing #PillarContent #clustercontent"
https://www.instagram.com/p/CE9TXqeDxaB,False,10/09/2020 19:03:58,1599744838,300,8,https://instagram.fcoo1-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118979585_611625072881514_4960269032639292072_n.jpg?_nc_ht=instagram.fcoo1-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=jG4dakCUciQAX_l7SXa&tp=1&oh=4b805ccb171d1abe0eeabd5d2e4dfc3b&oe=5FEF70F4,,"Is the average attention span getting shorter? Is ‘goldfish attention span’ really a thing? 🐟

Actually no. Contrary to popular belief, there is actually no evidence that our individual attention spans are shrinking. In fact, the goldfish attention span myth has been around for about 20 years. 

But the truth is that you have a quick window of time to make an impact on a user. If you do breakthrough and show value they are willing to read long-form content. But the question is, what can content creators and SEO specialists do to capture people's attention?

In this post we outlined tips and how-tos on how to tweak your SEO efforts and content creation to a user’s attention span ☝️

What catches your eye, as a content consumer, to make you want to read a long-form blog post / watch a video / listen to an episode of a podcast from start to finish? 👀

#Content #SEO #AttentionSpan #Marketing #ContentMarketing #SEOtips #ContentTips"
https://www.instagram.com/p/CE7RdP9DrZN,False,10/09/2020 00:08:47,1599676727,405,17,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118980998_755646675232807_6832756501760942334_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=R9Wd2oEDDYYAX_PJKtQ&tp=1&oh=16fe0efff1edbb7d944923856248f10a&oe=5FEEEB1A,,"Is it possible to get into your customers' minds & find out what they really want to create the best product for them and deliver maximum value? 😉 Here's where Buyer Persona concept comes in!

👥 A buyer persona is an abstract depiction of the ideal customer.

Buyer personas help marketers better understand their customers to unveil what it is that makes them tick and choose one brand or solution over another.

But how do marketers use these insights exactly?

✔️ Better customer segmentation: buyer personas can add essential details that will empower the marketing strategy and bring in more qualified leads.

✔️ Personalized brand experience: with deeper knowledge about the potential customer’s pain point, marketers can create more targeted messaging, more efficient content delivery, and tailored offerings.

✔️ Identifying where high-value leads are: the buyer persona profile should also mention where this particular crowd “hangs out” to provide insight into which channels and platforms to target with the highly focused content.

Here's a template you can use to identify your product buyer personas! 

#Marketing #DigitalMarketing #MarketResearch #BuyerPersona"
https://www.instagram.com/p/CE387NsjVVE,False,08/09/2020 17:11:39,1599565299,368,14,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118942811_970680206740773_3427415338321808408_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=H6CI66jOANkAX_tdAMf&tp=1&oh=3282b04abf97d2399f6013683fe69608&oe=5FEE79DB,,"⚓ What is Anchor Text? 

The words you choose for linking out and into your site matter and quite a lot! Those words are called anchor text, and Google’s algorithms pay more attention to them than newbies (and even some marketing veterans) realize.

In plain words, anchor is a text you click to move from one internet destination to another; it literally anchors two different locations on the internet together 🔗

The text you choose for anchors are important for a few reasons:

▶️ They tell your readers what to expect before they click the link. As Nielsen Norman Group explains, a link is a promise. Anchor words are THE promise about what is on the other side of the link, so they must be highly relevant.
▶️ They tell the Google algorithms what your content is about. Google’s algorithms use your anchor choices to make sure you are not engaging in spammy practices AND to understand the topics you are linking to in your copy. 

By optimizing—but not over-optimizing—your anchor words and learning the best practices, you can fine-tune your SEO and watch your rankings climb. If you break the rules, Google can penalize your site. (Not good.)

In this post we explore 10 types of anchor text and explain how they work!

#SEO #rankings #linking #SEOtips #SearchEngineOptimization #anchortext #linkbuilding #Google #Marketing #digitalmarketing"
https://www.instagram.com/p/CE1ogVdDAnM,False,07/09/2020 19:34:44,1599487484,737,21,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118823391_4218366214858626_5654574888024062211_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=warRj9UroKQAX9yeemw&tp=1&oh=528b81ce4d4ba601e186c125eefc9caf&oe=5FEF3948,,"Did you know that 87% of marketers create content for different customer journey stages? And what about you? 🤔

Your potential customers behave differently at different stages of customer journey 🚶‍♀️, so it's SUPER important that your content strategy is tailored depending on where that potential customer is and according to the goals and objectives you are trying to achieve—build awareness, generate leads, and persuade them that they need your product. 

To learn how to successfully map content to the funnel stages, we asked 350 marketers across the globe to share their expertise. And, today, we’re happy to share the study results with you! 🔥

Read the full study on our blog!

#Content #ContentStrategy #ContentTips #ContentMarketing #Marketing #CustomerJourney #MarketingFunnel #ToFU #MoFU #BoFU #ContentFunnel"
https://www.instagram.com/p/CEtuHnJjrt9,False,04/09/2020 17:49:52,1599221992,407,22,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118702040_104216434716791_7417386969776534437_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=bQSDAM9YIR0AX9lXjSs&tp=1&oh=7d7fdbe51ad7b341acb9e9a4db413228&oe=5FEE321B,,"One of the questions that are often asked of marketers is whether budgets should be allocated toward #SEO or #PPC or spread between both 🤔

This is a simple question that doesn't have a simple answer as it very much depends on a whole host of different factors, including:

✔️ Your goals and objectives
✔️ Your budget and resources
✔️ Your industry
✔️ Your current performance

But these discussions are nothing new. There has been an ongoing debate around SEO vs. PPC for many years.

Deciding where best to invest your marketing budget can be a difficult task for business owners. So, the big question is: Is it better to use pay-per-click (PPC) to buy your way to the top of the search results or should you put your efforts into an organic (SEO) strategy?

To make a decision, you need to understand the pros and cons of both SEO and PPC, and how they can work together to drive growth for your business.

Check out the infographic where we dive deep into the pros & cons of each channel!

#SEOtips #SEM #PPCtips #DigitalMarketing #marketing2020 #marketingstrategytips #paidsearch"
https://www.instagram.com/p/CEq9N02jGcZ,False,03/09/2020 16:04:04,1599129244,341,7,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118729250_2501598863464293_3626065498180557054_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_bUAswGS76sAX_X_0_v&tp=1&oh=951c2256cae7723ab70ab2a580d1b9bb&oe=5FEF72D6,,"Link building has changed significantly over the last decade, but it is for the best 🔗 However, that means that there is a whole host of common myths that go alongside backlinks. 

We want to debunk a few of these right now, so when you come across them in the future, you know what advice to follow and what you should avoid 🔍

#backlinks #backlink #SEO #SEOguide #SEOtips #linkbuilding #searchengines"
https://www.instagram.com/p/CEok-X_Dprj,False,02/09/2020 17:53:45,1599049425,396,19,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118790762_366887278047744_4065609144794872818_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=y870PJlgyYkAX9DOCI3&tp=1&oh=3a0f2982d6c5e6c8d288cc408c75057f&oe=5FED28BC,,"If you've ever struggled with coming up with new content ideas...You are not alone 🙋‍♀️

We all love that feeling when you can come up with an excellent idea that is so exciting that you want to shout aloud and tell the world. But it can just as quickly feel the exact opposite when you are not able to come up with ideas.

This is where brainstorming can help 💡 Use these cards to find a new approach to having better ideas when you have hit a creative block or simply try out a few different ways to see what works for you. 

Keep in mind that there is no right or wrong technique, and whatever works for you is what you should use!

💭 How do you come up with new content ideas? Do you use brainstorming? Tell us about your favorite ways to boost creativity! 💥

#ContentIdeas #ContentTips #Content #ContentWriting #ContentMarketing #Creativity #brainstorming #creativitytechniques #SEMrushCards"
https://www.instagram.com/p/CEl4sgIDmW3,False,01/09/2020 16:48:21,1598959101,398,9,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118566886_3186711791412638_2605654704161137363_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tSVEdkdUk8YAX8H0J3j&tp=1&oh=8340d6a28dba0f944747e9e4378ae109&oe=5FEE90C1,,"Regardless of what you do you almost certainly have competition. So what makes prospects choose you over another company/product/agency? 🤔 The answer lies in a great value proposition.

A value proposition is a statement that explains what benefits you provide, for who, and how you can do it uniquely well. (Don't mix up with a slogan!)

If you don't have one, no problem! Here are some easy steps on how you can create it.
💡 Compile a list of pain points (related to your business area) of your potential customer, think of the features and experiences they want to get. 
💡 Then create a list of all benefits you can provide to solve these pains 
💡 The next step is to identify what do you do better than your competitors. 

Then, find intersections and use them to articulate a clear and easy value proposition!
 
Do you have a value proposition? If so, how did you come up with it? We are curious to hear your stories!

#Marketing #DigitalMarketing #MarketingStrategy #MarketingTips"
https://www.instagram.com/p/CEjQ7AiDRF-,False,31/08/2020 16:22:20,1598871140,410,12,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118493162_310300316712975_7552641784437644455_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=yUnk6LZZEegAX83kreE&tp=1&oh=a1c75a2e7eb1eaf970cc71ecd37272d8&oe=5FEE6139,,"Okay, you know that optimizing images is good for your #SEO. How would you do that? First, add alt tags. Second...Is there anything else you can do? 👀Yes!

We've gathered 7 advanced image optimization tips to increase traffic 👆

What would you add to this list? 

#ImageSEO #ImageOptimization #Google #SEOtips #ImageSEO"
https://www.instagram.com/p/CEb-XcZDaQJ,False,28/08/2020 20:25:30,1598626530,612,26,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118505412_124327149075889_295633618950668386_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tx-46sGFtbwAX9-LeOq&tp=1&oh=e78b2628dc231890d221edf2bc3c5ada&oe=5FEF8DAA,,"What channels do you use in your #DigitalMarketing strategy?

This graph reviews 4 of the popular marketing channels in terms of time/outcome ratio ☝️

🔎 SEO is not a quick fix. It takes time and presence in organic search isn't always something new site owners can wait on. When done properly, a well-optimized search engine strategy can help to achieve strong rankings and sustained results.

💸 Whereas a PPC campaign  can be set up within minutes once you understand how it all works. Unlike SEO, where there’s no payment  to start a campaign, you’ll need an initial budgetary investment to get started with PPC given that you'll be paying for ad clicks.

🤳 Similar to SEO, it takes time to develop your Social Media and PR strategy and presence, but those channels can contribute to both long-term and short-term results. In a short-term context, you can use these channels to manage your online reputation and distribute content right away. In a long-term context, you can use them to support lead generation activities, engage in online communities and build relationships.

There are no “bad” marketing channels, just poor planning and strategy. To save time and valuable resources approach each of the main marketing channels thoughtfully, with a timeline and make them work together. 

#SEO #PPC #SocialMedia #PaidSearch #DigitalMarketing #SEMrush #MarketingStrategy #semrush"
https://www.instagram.com/p/CEZOipVjT0d,False,27/08/2020 18:49:07,1598534347,239,10,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118292832_2005257409610591_5186437821370251883_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=NprKgF0txlQAX8ewNZx&tp=1&oh=c8dddb1baff0afeea9d35674838ac5eb&oe=5FEDC5D0,,"Did you know that...

▶️ 20% of the global online population is already using voice search
▶️ 58% of people using voice assistants do searches related to local businesses 
 
Optimizing for voice search is hardly a matter of choice especially for local businesses as more users turn to voice assistants for local searches 🔥
 
If you want to leverage the power of voice search for your business you have to know how to optimize for it. But there is one important note — people use various devices for their voice search. We decided to study whether there are any differences in the search algorithms that are behind various voice assistants. For this purpose we:
 
✔️ tested  6 devices that run on Google, Siri, and Alexa voice-activated assistants;
✔️ asked 5,000 questions;
✔️ recorded the answers for each query from every device;
✔️ used the Keyword Magic tool to cross-match them against the search results users receive from a regular desktop search.
 
We analyzed the data and found some really unique insights about voice assistant algorithms [spoiler: they are drastically different], identified the ranking factors behind each of them, and derived a list of data-driven recommendations for optimizing for local business voice search.
 
📙 Find the key takeaways from the study in this post and read the full study on our blog! [🔗link in bio]
 
Do you use voice search? If so, tell us more about when you use it? What kind of queries do you usually run? If you don’t use it, share why! 👇
 
#VoiceSearch #SEOstudy #DataStudy #SEMrush #SEMrushStudy #SEOstudy #SEMrushCards"
https://www.instagram.com/p/CEW1BxxjBby,False,26/08/2020 20:27:42,1598453862,281,4,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118451200_335154217892237_7283896127031177760_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=kKTatqvVkaIAX9IHy-y&tp=1&oh=fc1ff0e8e278b2208493adf26e3fe631&oe=5FEFF2AA,,"If you are creating a content marketing strategy for your own business or your clients, use this approach covering 4 core elements of a content strategy to make it structured and effective👇

🧩 Positioning Your Brand
A clearly defined brand and product positioning will help you to provide a consistent experience for your audience and to build the right image of your brand through all your Content Marketing channels.
The following questions will help you start brainstorming about your position in the market:
✔️Who are my existing and potential customers?What are they looking for?
✔️How do my top competitors market their brands? What makes it a better?
✔️What problems does my product help to solve?
✔️How can I highlight my brand’s personality?

🧩 Owned Media Value Proposition
To establish your brand as a credible content publisher, you need to define your owned media value proposition. 
✔️ What unique value do you provide to your audience with your content? 
✔️ How do you stand out from other content creators? 
✔️ Why should readers choose to follow your content channels?

Start researching your audience to identify the type of information they are looking for and their favorite resources. Then, analyze your competitors’ content strategies to find your editorial niche.

🧩 Business Case
Providing value to your audience is an integral part of a successful content strategy. But in addition to attracting new readers and followers, Content Marketing should drive your business forward.

Identify business goals that your company needs to achieve and figure out how Content Marketing will bring your business closer to those goals. How many resources do you need to invest in your content strategy and what results do you want to get from this?

🧩 Strategic Plan
A strategic plan should focus on your goals and how exactly you will achieve them. It will help you to think through each step of your content strategy. This plan should help you decide who you want to reach with your Content Marketing efforts, how you will deliver that content to them and, finally, how you will achieve and measure your targeted results.

#Content #ContentMarketing #ContentCreation #Marketing"
https://www.instagram.com/p/CETy4dwD98q,False,25/08/2020 16:11:14,1598352074,373,15,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118199166_305571984196890_8452556867930884544_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=ds3cpZ68meAAX8vZUYE&tp=1&oh=259811bbb1caf4370cb6b17e32b65160&oe=5FF008D1,,"As a WordPress site owner, you know that just launching a website is not enough to rank at the top of the search engines. You still need to understand the right SEO tactics to use and how to implement these.

The good news is that #WordPress makes this easy to do and makes it easier for beginners to grow their traffic from #Google 💪

Check out our top WordPress SEO tips to help you optimize your website and enjoy SEO success 📈Don't forget to save this checklist!

#SEO #SEOtips #WordPressSEO #SEOchecklist #checklist"
https://www.instagram.com/p/CERThJnDDOv,False,24/08/2020 16:58:41,1598268521,709,30,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118085833_136046254856075_4453900282220055073_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=7R4QYmB_L_MAX99bGLs&tp=1&oh=a95b0c6d08016e8fc54aeadf2fa0ff1a&oe=5FEF7468,,"What does it take to be a go-to SEO specialist? 🔎 Which skills are the most desirable for an SEO pro? 🤔

Our SEMrush Academy undertook a study based on the analysis of 4,000  job offers from five English-speaking countries to help you discover which skills you should invest in to be a sought-after specialist right now and in the years to come 💪

If you are serious about learning SEO and feel that you have to strengthen or refresh some areas of your SEO knowledge we have something cool for you.

On our SEMrush Academy platform, you will find more than 30 courses covering all the main digital marketing disciplines, including SEO. Here's your SEMrush Academy learning plan covering all basic SEO areas:
✔️ SEO Fundamentals
✔️ Content Marketing and SEO Fundamentals
✔️ Competitive Analysis and Keyword Research
✔️ Technical SEO
✔️ Link Building 
✔️ Mobile SEO
✔️ Rank Tracking
✔️ Site Audit
✔️ Mobile, International, and Local SEO

All courses are free of charge forever. Upon successful completion of your chosen exam, you will be rewarded with an official certificate by SEMrush, proof of your skills and valuable addition to your CV and LinkedIn profile! 🎓

How did you learn SEO? We are curious to hear your stories 😉

#SEO #SEOtips #SEOjob #SEOskills #SEOcourses #MarketingCourses #FreeCourses #MarketingEducation #DigitalMarketing #FreeCourse #SEMrush #SEMrushAcademy"
https://www.instagram.com/p/CEJ0aXkjjQE,False,21/08/2020 19:12:12,1598017332,407,12,https://instagram.famm9-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/118208524_965290970611631_6079702165890280032_n.jpg?_nc_ht=instagram.famm9-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0tIAGjBFFAQAX8Epwtu&tp=1&oh=2f38084efd0c930177d00b858615b6d2&oe=5FEF3F23,,"You have a smart on-page and off-page SEO strategy in place. But do you have an action plan to detect & prevent negative SEO? 😬
 
Negative SEO is any malicious practice aimed at sabotaging search rankings of a website...including yours or a client's.
 
Start with a Negative SEO detection & prevention plan:

✅ Set up security breach alerts in Google Search console & ensure everyone with access to the site is authorized

✅ Use tools like the SEMrush Backlink Audit tool to audit & monitor your backlink profile for toxic backlinks & for sudden increases or decrease.

✅ Disavow suspicious links.

✅ Monitor online reviews for legitimacy and timely report on fake reviews.

✅ Regularly check for indexed duplicate or scraped content.

✅ Track & monitor  your website’s Authority Score. 

As a digital marketer, it is just as important to stay up-to-date on what others can do to hinder your site's performance as it is for you to stay up-to-date on the latest strategies. 
 
Has your/your client’s website ever been under the negative SEO attack? How did you manage the situation? What lessons did you learn? Share your stories in comments! 
 
#NegativeSEO #SEO #SEOTips #SEOguide #SEOchecklist #SEMrushCards"
https://www.instagram.com/p/CEG4bpLjnIa,False,20/08/2020 15:49:36,1597918776,678,42,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/117810950_672217230065511_3623937699069270103_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=syo8QFH2VxgAX_cQ5I4&tp=1&oh=b7dbbf4cc9db6583fec29950010f4fdf&oe=5FEFE6BB,,"Pretty much all SEO tactics can be categorized into one of three buckets:
🔍On-Page SEO
🔍Off-Page SEO
🔍Technical SEO

But what is the difference between these? Quite simply, we can define these approaches as:

👉 On-page SEO covers the tactics that you use on your site that help search engines to better understand and rank your content. From creating great content on your site, optimizing title tags, meta tags, and H tags to internal linking, image optimization, and more — these all fall under on-page SEO.

👉 Off-page SEO includes those tactics that relate to activities carried out away from your own website. Link building is often considered to be the main off-page tactic, but this also includes tactics such as content marketing, social media, appearing on podcasts, landing reviews, building local citations, and more.

👉 Technical SEO covers those things that directly impact the indexing and crawling of your site by search engines. Some argue that this falls under on-page SEO. However, it is also widely considered a discipline in its own right: site speed optimization, structured data, canonicalization, hreflang, and more all class as technical SEO.

#SEO #SEOtips #SEObasics #TechnicalSEO #OffpageSEO #OnpageSEO #Marketing #DigitalMarketing #DigitalMarketingBasics #DigitalMarketingTips"
https://www.instagram.com/p/CEExqdxDMG_,False,19/08/2020 20:11:58,1597848118,252,6,https://instagram.fcoo1-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/117809934_168453218096970_7023234602997565951_n.jpg?_nc_ht=instagram.fcoo1-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-PuG9-spfZsAX9Eav7d&tp=1&oh=085fb59741badad5681451842aac5d4f&oe=5FEF4886,,"According to our research, 74% of brands see a tailored strategy proposal as the most important element of a pitch deck 👀

It’s easy to understand, as this determines how much (and if at all) the agency’s vision matches the brand’s needs.

Building a custom-for-them proposal for each client isn’t easy, here’s what Hannah Thorpe, Business Director at @foundonline, had to say:
 
""The digital strategy we introduce at pitch may be tweaked and changed over time, however the way we work and the experience our clients have are consistent so it’s essential for us that clients don’t just understand it, they buy into it.

For us, the pitch process is about connecting values, aspirations, and expertise – and presenting the people we believe are most suited to achieve the client’s goals 💡 One of our core business values is transparency - in ways of working, in communication, in processes - so sharing our ways of working helps both parties to ensure we’re a good match.""

#MarketingAgency #digitalmarketingagency"
https://www.instagram.com/p/CECBAUQjYtI,False,18/08/2020 18:28:19,1597755499,213,9,https://instagram.fcoo1-1.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/117897520_427951954813106_7601996534068768876_n.jpg?_nc_ht=instagram.fcoo1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=U7mTMRzcs_4AX9ANIf5&tp=1&oh=7555ab27ae95d249d2ca388ee4af07ec&oe=5FEC5099,,"Finding the right emotional trigger to encourage users to click on an ad is often the difference between a successful ad campaign and a failed one ☝️

Examples like “Free shipping’’, “Free returns” and “Shipping available’’ are dominating the CTA landscape within e-commerce ads; our research showed that 32% of all ads emphasize free delivery. This message is getting increasingly popular during the times of coronavirus as consumers are increasingly turning to online shopping for items they might never before have purchased online. 

A one-size-fits-all approach will not cut it for online ad campaigns, though, as each industry has its own peculiarities:

🛒 Health and Beauty and Home and Garden ads often highlight exclusivity factors with CTAs like “limited edition”; 

🛒 Quality messaging is a big deal for sectors like Pets (“vet recommended”) and Consumer Electronics (“trusted since”, “factory authorized”, “authorized dealer”); and

🛒 Sport and Outdoors and Fashion ads often feature urgent and novelty indicators in CTAs, with the likes of “new arrivals”, “shop latest”, and “shop new” present in 26% of all ads analyzed within these industries. 

#eCommerce #OnlineShopping #EcommerceTrends2020 #SEMrushData #SEMrushStudy"
https://www.instagram.com/p/CD_-OnNjiRB,False,17/08/2020 23:25:34,1597686934,266,12,https://instagram.fcoo1-2.fna.fbcdn.net/v/t51.2885-15/sh0.08/e35/s640x640/117669599_660337661247587_2613039991203791708_n.jpg?_nc_ht=instagram.fcoo1-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=3nKy1IK_WToAX9flZwv&tp=1&oh=dcfcf8c7de26a01814090df68269a833&oe=5FEC48DD,,"Creating a proposal for your prospecting client? Save this checklist with the ready-to-use structure for a sales presentation, backed up by industry data and expert advice!

1️⃣ Start with a clear value proposition
In a nutshell, when people are thinking “well why them,” you have to have a good answer to give. To formulate it ask yourself these questions:
✔️How are you differentiating yourself from other agencies?
✔️What experience do you have that sets you apart? 
✔️Which specific services do you offer?

2️⃣ Provide industry benchmarks
Industry benchmarks, statistics, and any other relevant data are inherently valuable. Which, for example, would you find more appealing: ""everyone’s buying clothes online"" 👉 ""According to 
a Nielsen study, 72% of the online shoppers bought fashion category"". You see? 

3️⃣Show strengths and weaknesses through competitor analysis
When you conduct competitor research for your prospects, you’re giving them valuable information they may not have had the time, resources, or knowledge to gather themselves. 

4️⃣Provide an audit of a current strategy
Maintain a delicate balance between finding growth points and highlighting what’s working well 💡 If you go too far in explaining that everything is wrong, you risk facing a defensive reaction from the prospect.

5️⃣ Tailor a proposal to what prospects need 
This is where all your previous research comes into play, combining with your experience to offer great insights and actionable ideas.

6️⃣ Describe  the working process
There are plenty of ways you can share this information with your potential client. One option is to use timeline graphics to take clients step-by-step through the process, setting reasonable expectations.

7️⃣ Add relevant case studies 
Real-life examples are already considered a must, especially when these examples are relevant to the prospect’s industry and profile. Add them as a cherry at the top of your cake.

What structure do you use in your sales presentations for potential clients? 

#MarketingAgency #digitalmarketingagency #SEMrushCards"
